Тип,Підтип,Бенефіціар,Інвестор,Країна,Найменування суб'єкта госпощдарювання,Область,Район,"Потужність, МВт","Дата встановлення ""Зеленого тарифу""",Місяць,Квартал,Рік,Зелений Тариф ЕЦ,% надбавки,Тариф+ надбавка,Дата встановлення надбавки,Січ.17,Лют.17,Бер.17,Кві.17,Тра.17,Чер.17,Лип.17,Сер.17,Вер.17,Жов.17,Лис.17,Гру.17,Січ.18,Лют.18,Бер.18,Кві.18,Тра.18,Чер.18,Лип.18,Сер.18,Вер.18,Жов.18,Лис.18,Гру.18,Січ.19,Лют.19,Бер.19,Кві.19,Тра.19,Чер.19,Лип.19,Сер.19,1,2,3,4,5,6,7,8,9,10,11,12,Всього
СЕС,Дах,,,,"ТОВ ""Солар Вейв Енерджи""",Вінницька ,,0.022,2016-02-18,2.0,1,2016.0,0.1804,0.0,0.1804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7084192493508538,1.2215557730741993,2.0608559981115744,2.9292408844126205,3.6064979966952553,3.739456448186324,3.799703246518215,3.284489246990322,2.305998143048234,1.4812402486426939,0.6855670155008262,0.5796157494688803,26.402640000000005
СЕС,Дах,,,,"ТОВ ""Солар Енерджі Інвестментс Україна""",Київська ,,0.499,2016-12-08,12.0,4,2016.0,0.1723,0.0,0.1723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.049,0.016,0.007000000000000006,0.0030000000000000027,0.002,0.013,0.026,0.066,0.077,0.07,0.064,0.079,0.051,0.039,0.009,0.0,0.001,0.018,0.045,0.057,0.068,0.08,0.071,0.061,16.068236610276184,27.707105943819343,46.743961048076166,66.44050915099535,81.80193183413328,84.81767125658982,86.18417818239043,74.4981879203714,52.3042306082304,33.59722200330474,15.54990639704147,13.146739044771422,598.85988
СЕС,Дах,,,,"ТОВ ""Солар Інвестмент Груп""",Київська ,,1.054,2019-05-28,5.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.132,33.9397222189,58.52362658273665,98.73373736407271,140.3372678259501,172.78404038712722,179.15395892674485,182.04032826500907,157.3568939239909,110.47827467149266,70.96487373042726,32.84489246990322,27.768863633645452,1264.9264800000003
СЕС,Дах,,,,"ТОВ ""Солар Парк Підгородне""",Дніпропетровська ,,0.348,2019-05-31,5.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.205904489731687,19.322791319537334,32.59899487921945,46.33526489889054,57.04824103863404,59.15140199858369,60.10439680856086,51.954648088756,36.476697899126606,23.430527569438976,10.844423699740341,9.168467309780471,417.64176000000003
СЕС,Дах,,,,"ТОВ ""Солар Парк Підгородне""",Запорізька  ,,0.453,2019-05-31,5.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.586996361633489,25.152943872846016,42.43489850657015,60.31573275631443,74.26107238649776,76.99880777401842,78.23934412148871,67.63061949484617,47.48259812731136,30.500083301597286,14.11644809190338,11.934815204972857,543.6543600000001
СЕС,Дах,,,,"ТОВ ""Солар-Фарм""",Київська ,,0.329,2019-05-28,5.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.594087865292314,18.26781133370053,30.819164699032182,43.80546595326147,53.93353822330632,55.9218714296955,56.82283491384059,49.118043739082545,34.485154048312225,22.15127462742938,10.252343095444175,8.667890071602802,394.83948000000004
СЕС,Дах,,,,"ТОВ ""Соляріс Опес""",Миколаївська ,,0.052,2016-10-06,10.0,4,2016.0,0.1723,0.0,0.1723,0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.006999999999999999,0.006000000000000002,0.002999999999999999,0.0010000000000000009,0.0010000000000000009,0.001,0.002,0.003,0.007,0.009,0.008,0.008,0.009,0.005,0.005,0.002,0.001,0.001,0.002,0.006,0.007,0.007,0.008,0.008,0.008,1.6744454984656545,2.8873136454481076,4.871114177354631,6.923660272248013,8.524449810370601,8.838715241167677,8.9811167644976,7.763338220158943,5.450541065386734,3.5011133149736398,1.6204311275474073,1.3700008623809898,62.40624
СЕС,Дах,,,,"ТОВ ""Сонцедар Енерджі""",Чернівецька ,,0.523,2018-06-26,6.0,2,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.105,0.106,0.026,0.008,0.018,0.079,0.045999999999999985,0.18999999999999997,0.131,0.195,0.187,0.178,16.841057609568026,29.03971224171847,48.992167591470604,69.63604466126367,85.73629328507357,88.89707829097492,90.32930899677393,78.0812670989063,54.819864946101205,35.2131204563695,16.297797686678734,13.77904713510111,627.6627600000002
СЕС,Дах,,,,"ТОВ ""Сонцедар Енерджі""",Чернівецька ,,0.663,2018-07-19,7.0,3,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.349180105437096,36.813248979463374,62.10670576127154,88.27666847116217,108.6867350822252,112.69361932488788,114.5092387473444,98.98256230702651,69.49439858368086,44.63919476591392,20.660496876229445,17.467510995357625,795.6795599999999
СЕС,Дах,,,,"ТОВ ""Сонце Покуття""",Івано-Франківська ,,0.465,2018-01-11,1.0,1,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.002,0.017,0.064,0.071,0.058,0.061,0.067,0.051,0.037,0.009,0.002,0.003,0.02,0.043,0.051,0.054,0.073,0.07,0.064,14.973406861279413,25.81924702179558,43.55900177826737,61.91350051144859,76.22825311196789,79.03851129121097,80.31190952868047,69.42215908411362,48.740415296246766,31.308032528129672,14.49039373672201,12.250969250137699,558.0558000000001
СЕС,Дах,,,Маврикій,"ТОВ ""Студениківська ФЕС""",Київська ,,12.405,2019-03-19,3.0,1,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,1.698,1.451,399.4518540089701,688.7908802266111,1162.0417571170037,1651.6924168699343,2033.5730749547565,2108.543510897789,2142.5144896844754,1852.0040504052247,1300.26849838697,835.2175129278463,386.5663103312613,326.8242441891573,14887.4886
СЕС,Дах,,,,"СФГ ""Павлівське""",Дніпропетровська ,,0.334,2017-06-25,6.0,2,2017.0,0.1723,0.0,0.1723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.008000000000000002,0.005999999999999998,0.004,0.01,0.015,0.046,0.053,0.055,0.049,0.053,0.033,0.023,0.013,0.002,0.003,0.014,0.031,0.044,0.047,0.055,0.0,0.095,10.755092240144782,18.545437645762846,31.287541062239356,44.47120251790071,54.753196858918876,56.7717478951924,57.68640383350382,49.86451856794399,35.009244535368644,22.487920138484537,10.408153780785273,8.79962092375482,400.84008000000006
СЕС,Дах,,,,"СФГ ""Павлівське""",Дніпропетровська ,,0.429,2018-10-23,10.0,4,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.81417536234165,23.82033757494689,40.1866919631757,57.120197246046104,70.32671093555747,72.91940073963333,74.09421330710519,64.04754031631128,44.966963789440555,28.884184848532534,13.368556802266113,11.302507114643166,514.8514799999999
СЕС,Дах,,,,"ТОВ ""Сфера Технологій""",Тернопільська,,0.132,2019-05-11,5.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.019,0.019,4.250515496105123,7.3293346384451965,12.365135988669449,17.575445306475725,21.638987980171535,22.436738689117952,22.798219479109292,19.706935481941933,13.835988858289404,8.887441491856165,4.113402093004958,3.4776944968132826,158.41584000000003
СЕС,Дах,,,,"ПАП ""Топільче""",Тернопільська,,0.22,2019-06-21,6.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,7.084192493508537,12.215557730741995,20.608559981115746,29.29240884412621,36.064979966952556,37.39456448186325,37.99703246518215,32.844892469903215,23.05998143048234,14.81240248642694,6.855670155008262,5.796157494688804,264.0264
СЕС,Дах,,,,"ПАП ""Топільче""",Тернопільська,,0.242,2019-06-21,6.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.792611742859393,13.437113503816194,22.669415979227317,32.22164972853883,39.6714779636478,41.13402093004957,41.796735711700364,36.12938171689353,25.365979573530566,16.293642735069632,7.541237170509088,6.375773244157683,290.42904
СЕС,Дах,,,,"ТОВ ""Трансекоресурс""",Кіровоградська ,,0.3,2019-05-11,5.0,2,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.052,0.048,9.660262491148007,16.657578723739082,28.102581792430563,39.94419387835392,49.17951813675347,50.99258792981352,51.81413517979385,44.78848973168621,31.445429223385005,20.198730663309465,9.348641120465812,7.9038511291210956,360.036
СЕС,Дах,,,,"ПАТ ""УКРТРАНСГАЗ""",Київська ,,0.296,2017-10-12,10.0,4,2017.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.007,0.014,0.041,0.049,0.044,0.039,0.041,0.029,0.024,0.008,0.001,0.001,0.012,0.025,0.033,0.03,0.049,0.0,0.0,9.531458991266032,16.435477674089228,27.727880701864816,39.411604626642536,48.52379122826344,50.312686757416,51.123280044063264,44.19130986859706,31.02615683373987,19.92941425446534,9.223992572192936,7.7984664473994805,355.23552
СЕС,Дах,,,,"ТОВ ""Цифро Інфо Тех""",Сумська ,,0.07,2018-09-28,9.0,3,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.254061247934535,3.886768368872453,6.557269084900464,9.32031190494925,11.475220898575813,11.89827051695649,12.089964875285233,10.450647604060116,7.337266818789836,4.713037154772209,2.1813495947753565,1.844231930128256,84.00840000000001
СЕС,Дах,,,,"ТОВ ""ЧеркасиЕлеваторТорг""",Черкаська ,,0.064,2017-11-07,11.0,4,2017.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.009,0.011,0.007,0.006,0.002,0.0,0.001,0.003,0.005,0.008,0.008,0.01,0.01,0.009,2.060855998111575,3.553616794397671,5.995217449051853,8.521428027382171,10.491630535840741,10.878418758360219,11.053682171689353,9.554877809426392,6.7083582343221355,4.3090625415060195,1.9943767723660404,1.6861549075458335,76.80768
СЕС,Дах,,,,"ТОВ ""ФЕС Фотон""",Дніпропетровська ,,0.484,2019-03-29,3.0,1,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.077,0.07,15.585223485718785,26.87422700763239,45.338831958454634,64.44329945707766,79.3429559272956,82.26804186009915,83.59347142340073,72.25876343378707,50.73195914706113,32.587285470139264,15.082474341018177,12.751546488315366,580.85808
СЕС,Дах,,,,"ТОВ ""Файн-Ел""",Івано-Франківська ,,0.08,2018-01-11,1.0,1,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.009,0.01,0.009,0.009,0.009,0.006,0.004,0.001,0.0,0.0,0.002,0.006,0.007,0.007,0.009,0.009,0.008,2.5760699976394683,4.442020992997088,7.494021811314816,10.651785034227713,13.114538169800928,13.598023447950276,13.817102714611693,11.943597261782987,8.385447792902669,5.386328176882524,2.49297096545755,2.107693634432292,96.00959999999999
СЕС,Дах,,,,"ТОВ ""Файн-Ел""",Івано-Франківська ,,0.359,2018-01-30,1.0,1,2018.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.014,0.039,0.05,0.041,0.044,0.048,0.040999999999999995,0.032,0.01,0.004,0.004,0.02,0.029,0.038,0.038,0.051,0.051,0.049,11.560114114407115,19.933569206074438,33.629422878275236,47.799885341096854,58.85149003698166,61.021130222676845,62.00424843181997,53.59689271225116,37.62969697065072,24.171147693760325,11.187207207490756,9.45827518451491,430.84307999999993
СЕС,Дах,,,,"ТОВ ""Файн-Ел""",Івано-Франківська ,,0.168,2019-01-11,1.0,1,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.014,0.018,0.019,0.026,0.026,0.023,5.409746995042884,9.328244085293887,15.737445803761116,22.3687485718782,27.54053015658195,28.555849240695572,29.015915700684552,25.08155424974428,17.609440365095605,11.3112891714533,5.235239027460855,4.426156632307814,201.62016000000003
СЕС,Дах,,,,"ТОВ ""Хім-Агро Груп""",Херсонська ,,0.05,2016-10-27,10.0,4,2016.0,0.1723,0.0,0.1723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6100437485246681,2.776263120623181,4.68376363207176,6.65736564639232,8.19658635612558,8.49876465496892,8.635689196632308,7.464748288614368,5.240904870564169,3.366455110551578,1.558106853410969,1.3173085215201827,60.00599999999999
СЕС,Земля,Ахметов,ДТЕК ВДЕ,Україна,ТОВ «СОЛАР ФАРМ-3»,Дніпропетровська ,,323.29,2019-09-06,9.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10410.220869210798,17950.76208532536,30284.27889224959,43045.19479644347,52997.48806143678,54951.312506098046,55836.63920758519,48265.569484522784,33886.642712093795,21766.825453804388,10074.407292784643,8517.453438445196,387986.79480000003
СЕС,Земля,,,,ТОВ «ЖУРАКІВСЬКА СЕС»,Івано-Франківська ,,0.693,2019-09-06,9.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.31520635455189,38.479006851837276,64.91696394051459,92.27108785899755,113.60468689590053,117.79287811786922,119.69065226532376,103.46141128019514,72.63894150601936,46.65906783224486,21.595360988276028,18.25789610826973,831.6831599999999
СЕС,Земля,,,,ТОВ «ЛЕДБУД»,Черкаська ,,0.521,2019-09-06,9.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.776655859627038,28.928661716893544,48.80481704618774,69.36975003540798,85.40842983082854,88.55712770477615,89.98388142890865,77.78267716736171,54.610228751278626,35.078462251947435,16.235473412542298,13.726354794240304,625.2625200000001
СЕС,Земля,,,,ТОВ «СОЛАР-ІНВЕСТ» ,Хмельницька ,,3.004,2019-09-06,9.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.73142841136203,166.79788828704068,281.40051901487135,399.9745280352506,492.4509082760249,510.60578047053264,518.8322069336691,448.48207717995115,314.8735646234952,202.25662304193878,93.611059752931,79.14389597293257,3605.1604800000005
СЕС,Земля,,,,ТОВ «ТСК СОЛАР ІНВЕСТ»,Миколаївська ,,1.027,2019-09-06,9.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07029859469667,57.02444449760012,96.20450500275396,136.74229037689824,168.3578837548194,174.5646260130616,177.37705609882758,153.32592984813908,107.64818604138802,69.1469879707294,32.0035147690613,27.05751703202455,1232.52324
СЕС,Земля,,,,ТОВ «УЖЕНЕРГОСЕРВІС»,Закарпатська ,,1.86,2019-09-06,9.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89362744511765,103.27698808718232,174.2360071130695,247.65400204579436,304.91301244787155,316.15404516484386,321.2476381147219,277.68863633645446,194.96166118498707,125.23213011251869,57.96157494688804,49.003877000550794,2232.2232000000004
СЕС,Дах,,,,ПП «ЕДДІСОН СОЛАР»,Херсонська ,,0.622,2019-09-06,9.0,3,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.028944231646868,34.53671322055237,58.266019582972696,82.81762864112046,101.96553427020223,105.72463230781335,107.42797360610592,92.86146871036274,65.19685658981824,41.878701575261616,19.38284925643245,16.387318007711073,746.47464
СЕС,Дах,,,,ТОВ «УБКА»,Запорізька  ,,0.252,2019-09-06,9.0,3,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.114620492564326,13.99236612794083,23.606168705641668,33.55312285781729,41.31079523487293,42.833773861043355,43.523873551026824,37.622331374616415,26.414160547643405,16.96693375717995,7.852858541191283,6.63923494846172,302.43023999999997
СЕС,Земля,,,,ТОВ «МОСТ-ЕНЕРГО» ,Львівська ,,1.795,2019-07-09,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,57.80057057203558,99.66784603037217,168.1471143913762,238.99942670548427,294.2574501849083,305.1056511133842,310.02124215909987,267.9844635612558,188.14848485325362,120.85573846880162,55.936036037453775,47.29137592257455,2154.2154
СЕС,Земля,,,,ТОВ «ОСНОВА ЕНЕРГО»,Закарпатська ,Виноградівський,6.019,2019-07-09,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.8170664473995,334.20655446061846,563.8314660287986,801.4136765127076,986.7050655503972,1023.0812891651586,1039.5642654905973,898.6063989833976,630.9001283185145,405.25386620819893,187.56490301361245,158.5775998205996,7223.522280000001
СЕС,Земля,,,,ТОВ «САНАЛЬЯНС»,Черкаська ,,1.916,2019-07-09,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,61.696876443465264,106.38640278228029,179.48182238098985,255.11025156975373,314.09318916673226,325.672661578409,330.91961001495,286.0491544197026,200.8314746400189,129.00255983633645,59.70665462270832,50.479262544653395,2299.42992
СЕС,Дах,,,,ТОВ «ВЕСТЕР Ф» ,Черкаська ,,1.054,2019-07-09,7.0,3,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.141,33.9397222189,58.52362658273665,98.73373736407271,140.3372678259501,172.78404038712722,179.15395892674485,182.04032826500907,157.3568939239909,110.47827467149266,70.96487373042726,32.84489246990322,27.768863633645452,1264.9264800000003
СЕС,Дах,,,,ПП «КАТРУБ» ,Тернопільська,,0.586,2019-07-09,7.0,3,2019.0,0.1637,0.0,0.1637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.869712732709107,32.53780377370367,54.89370976788102,78.02432537571799,96.0639920937918,99.60552175623573,101.21027738453066,87.4868499425604,61.42340508301204,39.454853895664485,18.26101232197655,15.43885587221654,703.27032
СЕС,Земля,Кушнір,,Україна,ТОВ «ЕНЕРДЖІ САН»,Хмельницька ,,14.299,2019-07-18,7.0,3,2019.0,0.1503,0.05,0.1578,2019-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,460.44031120308443,793.9557272358172,1339.4627234998818,1903.8734275552756,2344.0597661247934,2430.4767160280117,2469.6343964529074,2134.7687155779367,1498.7939748839408,962.7388325155403,445.5873979384688,376.72389098434184,17160.515880000006
СЕС,Земля,,,,ПП «БАЙКАЛ-УКРАЇНА» ,Вінницька ,,0.457,2019-07-18,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.715799861515464,25.375044922495874,42.80959959713589,60.84832200802582,74.91679929498781,77.67870894641592,78.9301992572193,68.22779935793533,47.90187051695649,30.76939971044142,14.241096640176256,12.04019988669447,548.4548400000001
СЕС,Земля,,,,ПП «ЛАДЛЕНД» ,Вінницька ,,0.459,2019-07-18,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.78020161145645,25.4860954473208,42.99695014241876,61.11461663388151,75.24466274923283,78.01865953261469,79.2756268250846,68.52638928947991,48.11150671177906,30.904057914863483,14.303420914312692,12.092892227555279,550.85508
СЕС,Земля,,,,ТОВ «НІККОМ-СОЛАР» ,Чернігівська ,,0.605,2019-07-18,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,19.48152935714848,33.59278375954048,56.67353994806829,80.55412432134708,99.1786949091195,102.83505232512394,104.49183927925093,90.32345429223385,63.41494893382642,40.73410683767409,18.853092926272723,15.939433110394209,726.0726
СЕС,Земля,,,,ТОВ «ПРОМЕНЕЙРА» ,Львівська ,,9.949,2019-07-18,7.0,3,2019.0,0.1503,0.0,0.1503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,320.3665050814384,552.4208357416004,931.9752875096387,1324.6826163191438,1630.956753141868,1691.0841910457157,1718.3294363458967,1485.335614468487,1042.835251144858,669.8572378975527,310.03210169171456,262.1180496120859,11939.99388
